order_id,assignment_id,user_id,assistment_id,problem_id,original,correct,attempt_count,ms_first_response,tutor_mode,answer_type,sequence_id,student_class_id,position,type,base_sequence_id,skill_id,skill_name,teacher_id,school_id,hint_count,hint_total,overlap_time,template_id,answer_id,answer_text,first_action,bottom_hint,opportunity,opportunity_original
38167917,291364,96265,36848,57725,1,1,1,127632,tutor,algebra,5898,14415,149,MasterySection,5898,2.0,Circle Graph,69274,2770,0,0,127632,30397,,1000,0,,24,24.0
29928575,271061,81096,47302,85820,1,0,1,3570,tutor,algebra,9585,12438,18,MasterySection,6876,47.0,Conversion of Fraction Decimals Percents,23907,76,2,3,10603,29869,,,1,0.0,32,32.0
31826613,271215,79056,41966,74350,1,0,1,105714,tutor,fill_in_1,6109,12352,235,MasterySection,6094,16.0,Counting Methods,42999,2770,0,0,105741,31062,,24-Sep,0,,7,7.0
38236962,290620,96277,46461,84669,1,1,1,9980,tutor,algebra,9868,14412,18,MasterySection,9868,77.0,Finding Percents,69274,2770,0,3,9980,46376,,67,0,,6,6.0
23175601,263247,80350,36854,57747,1,0,1,55359,tutor,algebra,5899,12466,6,MasterySection,5899,12.0,Mean,48003,1998,0,0,55422,30047,,43.5,0,,2,2.0
38181187,291448,96241,57378,107686,0,1,1,10810,tutor,choose_1,5970,14415,63,MasterySection,5970,311.0,Equation Solving Two or Fewer Steps,69274,2770,0,0,10810,55901,198038.0,,0,,47,
23200549,265375,78954,53450,93421,1,0,2,50047,tutor,algebra,7229,12438,6,MasterySection,7118,37.0,,23907,76,0,3,132406,52571,,36,0,,2,2.0
35071727,276939,88179,34570,54031,1,0,1,5706,tutor,algebra,9862,13214,2,MasterySection,5962,278.0,Addition and Subtraction Positive Decimals,60029,5448,0,0,5712,30677,,5.6,0,,29,29.0
35780310,282676,90545,46409,84597,1,1,1,45048,tutor,algebra,6848,13281,9,MasterySection,6848,309.0,"Order of Operations +,-,/,* () positive reals",59912,1689,0,3,45048,46029,,100,0,,3,3.0
33721159,279720,89934,62575,119256,1,0,11,92638,tutor,algebra,10665,13481,24,MasterySection,10665,18.0,Probability of a Single Event,62006,5451,4,4,323504,62441,,17/52,0,1.0,7,7.0
38190774,291402,96246,40692,71297,1,1,1,280463,tutor,algebra,6056,14415,109,MasterySection,6056,46.0,Calculations with Similar Figures,69274,2770,0,0,280463,30484,,18,0,,6,6.0
29865253,271884,79023,34371,53796,1,0,2,21122,tutor,algebra,9864,12887,11,MasterySection,5960,280.0,Addition and Subtraction Fractions,42999,2770,0,3,49717,30648,,3-Apr,0,,12,12.0
31988371,270537,70740,46998,85399,1,0,1,14078,tutor,algebra,6854,11816,111,MasterySection,6854,85.0,Absolute Value,22763,73,0,0,14125,30524,,18,0,,1,1.0
36342493,285718,92246,50819,89733,1,0,2,3586,tutor,algebra,7012,14020,1,MasterySection,7012,277.0,Addition and Subtraction Integers,58932,4780,0,3,10862,29883,,1,0,,50,50.0
21366953,262768,78977,39540,66463,1,1,1,8375,tutor,choose_1,6040,12351,19,MasterySection,6040,49.0,Ordering Positive Decimals,42999,2770,0,0,8375,29895,105319.0,,0,,4,4.0
23075752,265454,78166,55463,97357,1,1,1,39488,tutor,algebra,7355,12315,17,MasterySection,7355,47.0,Conversion of Fraction Decimals Percents,45778,5056,0,4,39488,55459,,45%,0,,1,1.0
33666962,279732,78547,50393,89286,1,1,1,189152,tutor,algebra,7212,12262,6,MasterySection,6272,297.0,Area Trapezoid,46174,5056,0,3,189152,30012,,27.5,0,,27,27.0
33668359,279732,78552,52062,91386,1,1,1,24717,tutor,algebra,7212,12262,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,24717,30010,,24,0,,43,43.0
26764312,268832,85008,32022,48887,0,0,2,54418,tutor,algebra,5921,12528,7,MasterySection,5921,,,53106,139,0,3,95103,30244,,192,0,,5,
38134618,291335,96267,44275,80013,1,1,1,127145,tutor,fill_in_1,6467,14415,175,MasterySection,6467,27.0,Pythagorean Theorem,69274,2770,0,5,127145,42086,,4,0,,20,20.0
38217799,291331,96263,54632,94966,1,0,2,3484,tutor,algebra,7486,14415,181,MasterySection,6056,46.0,Calculations with Similar Figures,69274,2770,4,4,37578,46348,,,1,1.0,15,9.0
20960311,262732,78920,48458,87071,1,1,1,15921,tutor,algebra,6917,12352,19,MasterySection,6917,61.0,Division Fractions,42999,2770,0,5,15921,29863,,28-May,0,,1,1.0
34287714,279730,78764,52068,91392,1,1,1,89509,tutor,algebra,7212,12375,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,89509,30010,,36,0,,50,50.0
31677625,266602,83248,51371,90572,1,1,1,4873,tutor,algebra,8440,12634,7,MasterySection,7025,279.0,Multiplication and Division Integers,54767,5117,0,0,4873,30017,,40,0,,22,22.0
38229601,290972,96214,37192,58778,1,1,1,10546,tutor,algebra,5950,14414,23,MasterySection,5950,86.0,Exponents,69274,2770,0,5,10546,30454,,121,0,,1,1.0
23346269,265342,78923,57461,108112,1,0,1,47859,tutor,algebra,5969,12352,75,MasterySection,5969,312.0,Equation Solving More Than Two Steps,42999,2770,0,0,47937,55833,,41/24,0,,5,2.0
38171615,291449,96235,57497,108288,1,0,1,47078,tutor,algebra,5969,14415,62,MasterySection,5969,312.0,Equation Solving More Than Two Steps,69274,2770,0,0,47156,55836,,153/0,0,,16,10.0
22425098,264294,79427,38623,62676,1,0,1,16031,tutor,choose_1,7765,12432,8,MasterySection,6039,49.0,Ordering Positive Decimals,49070,5177,0,0,16047,30450,95813.0,,0,,8,8.0
34323059,280058,78528,50358,89243,1,1,1,55641,tutor,algebra,7212,12262,17,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,55641,30000,,196,0,,207,207.0
24580171,266602,83629,51293,90359,1,1,1,4626,tutor,algebra,8440,12634,7,MasterySection,7025,279.0,Multiplication and Division Integers,54767,5117,0,0,4626,30015,,-25,0,,8,8.0
33665416,279733,78542,50853,89767,1,1,1,110117,tutor,algebra,7220,12262,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,110117,31687,,4.71,0,,71,71.0
27002353,267969,78904,57804,108897,1,1,1,314281,tutor,algebra,8566,12352,145,MasterySection,6009,77.0,Finding Percents,42999,2770,0,0,314281,55690,,66,0,,2,2.0
38301923,291374,96276,36477,56781,1,0,0,1428,tutor,algebra,5922,14415,136,MasterySection,5922,13.0,Median,69274,2770,0,0,1428,30369,,,2,,12,12.0
33723902,279728,78574,50868,89782,1,0,2,66095,tutor,algebra,7220,12375,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,3,3,116269,31687,,508.68,0,1.0,75,75.0
34296299,280037,78545,53217,93177,1,0,2,40415,tutor,algebra,7228,12262,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,2,2,52281,52495,,5,0,1.0,61,61.0
36395672,285856,77899,34681,54263,0,1,1,3713,tutor,algebra,5965,14033,4,MasterySection,5965,,,48183,139,0,3,3713,30015,,7,0,,497,
30923185,267350,83306,34573,54045,0,0,2,6776,tutor,algebra,8429,12634,26,MasterySection,5962,,,54767,5117,0,2,9642,30677,,7.2,0,,26,
34622653,279728,78580,50861,89775,1,1,1,251196,tutor,algebra,7220,12375,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,251196,31687,,0.785,0,,80,80.0
33467622,277526,73100,55641,97848,1,0,1,5096,tutor,algebra,5952,13241,34,MasterySection,5952,50.0,Ordering Fractions,22763,73,0,0,5159,54699,,2-Sep,0,,19,19.0
34131446,277566,71877,41021,71697,1,1,1,18339,tutor,algebra,6065,13241,74,MasterySection,6065,25.0,Complementary and Supplementary Angles,22763,73,0,3,18339,32882,,46,0,,4,4.0
31996791,275217,78988,72805,135053,1,1,1,116657,tutor,fill_in_1,9908,12888,42,MasterySection,9908,,,42999,2770,0,2,116657,70538,,12(a^7)(b^16),0,,97,29.0
38201116,290668,96283,73180,135605,1,1,1,8620,tutor,algebra,9878,14413,29,MasterySection,9878,9.0,Stem and Leaf Plot,69274,2770,0,2,8620,63443,,30,0,,13,13.0
34287517,280034,78902,46763,85091,1,0,2,103834,tutor,algebra,7201,12375,13,MasterySection,7201,70.0,Percent Of,46174,5056,4,4,129907,46397,,24.08,0,1.0,9,9.0
21034578,262840,78265,32940,51024,1,1,1,57493,tutor,algebra,6992,12315,5,MasterySection,5942,310.0,Order of Operations All,45778,5056,0,0,57493,30078,,78,0,,1,1.0
29813999,267352,84667,47182,85700,1,0,2,5085,tutor,algebra,8431,12634,28,MasterySection,6875,49.0,Ordering Positive Decimals,54767,5117,0,4,19526,46045,,0.14,0,,16,16.0
24863876,266603,83553,48755,87435,1,0,1,1898,tutor,algebra,8462,12634,8,MasterySection,6921,83.0,Divisibility Rules,54767,5117,2,3,5141,46304,,,1,0.0,6,6.0
36365219,285719,92250,99191,189213,1,1,1,6440,tutor,algebra,11898,14020,2,MasterySection,11898,277.0,Addition and Subtraction Integers,58932,4780,0,3,6440,29882,,8,0,,753,753.0
38187414,290677,96279,78442,148080,1,1,1,4304,tutor,algebra,9871,14413,20,MasterySection,9871,47.0,Conversion of Fraction Decimals Percents,69274,2770,0,0,4304,78174,,61,0,,2,2.0
26310778,268013,79019,42902,76413,0,1,1,2250,tutor,choose_1,6272,12351,100,MasterySection,6272,297.0,Area Trapezoid,42999,2770,0,0,2250,31690,128700.0,,0,,3,
38154387,291404,96255,52010,91334,1,1,1,32426,tutor,algebra,7037,14415,107,MasterySection,7037,42.0,Perimeter of a Polygon,69274,2770,0,4,32426,46338,,18in,0,,3,3.0
29952062,268182,86544,47296,85814,1,1,1,6236,tutor,algebra,7180,12617,11,MasterySection,6876,47.0,Conversion of Fraction Decimals Percents,54857,5056,0,3,6236,29869,,43/100,0,,11,11.0
32619014,277556,53167,42384,75306,1,1,1,11021,tutor,algebra,6151,13241,64,MasterySection,6151,32.0,Nets of 3D Figures,22763,73,0,0,11021,30857,,a,0,,2,2.0
28890044,271290,78462,34320,53661,1,1,1,13097,tutor,algebra,9795,12455,26,MasterySection,5959,74.0,Subtraction Whole Numbers,49076,5177,0,0,13097,30525,,-2,0,,6,6.0
36395675,285856,77899,34681,54264,0,1,1,4555,tutor,algebra,5965,14033,4,MasterySection,5965,,,48183,139,0,3,4555,30015,,-7,0,,686,
35193076,281100,90822,32986,51189,1,1,1,19475,tutor,algebra,5946,13601,1,MasterySection,5946,309.0,"Order of Operations +,-,/,* () positive reals",60450,5448,0,3,19475,29981,,45,0,,5,3.0
29525315,270594,70730,47974,86579,1,0,2,23016,tutor,algebra,6913,11816,168,MasterySection,6913,280.0,Addition and Subtraction Fractions,22763,73,0,4,54094,46267,,May-56,0,,11,11.0
21319655,263335,80642,51313,90420,0,1,1,7648,tutor,algebra,7477,12267,4,MasterySection,7025,,,48181,139,0,3,7648,30015,,49,0,,7,
34367924,271261,79029,53065,93024,1,0,1,55193,tutor,fill_in_1,7112,12351,182,MasterySection,7112,292.0,Rotations,42999,2770,7,7,72509,52467,,,1,1.0,1,1.0
36371459,251690,74459,36836,57689,1,0,0,1152,tutor,algebra,5898,12214,3,MasterySection,5898,48.0,Equivalent Fractions,45225,1,0,0,1152,30397,,,2,,6,6.0
31594209,274431,86554,42885,76281,0,1,1,2578,tutor,algebra,6272,12963,39,MasterySection,6272,297.0,Area Trapezoid,45671,5049,0,2,2578,31690,,15,0,,47,
34323722,280036,78571,46492,84700,1,1,1,33219,tutor,algebra,7201,12262,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,33219,46399,,35.7,0,,206,206.0
26804368,267967,79069,57411,107890,1,1,1,50851,tutor,algebra,8565,12352,143,MasterySection,5969,312.0,Equation Solving More Than Two Steps,42999,2770,0,0,50851,55833,,-1.466666667,0,,10,7.0
34322850,280037,78557,53227,93187,1,0,3,12817,tutor,algebra,7228,12262,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,2,2,30097,52495,,2,0,1.0,192,192.0
33450394,279215,86666,46551,84779,1,1,1,26048,tutor,algebra,8746,12237,39,MasterySection,6849,47.0,Conversion of Fraction Decimals Percents,48181,139,0,2,26048,29946,,98.79/100,0,,5,5.0
33288550,277543,83169,48680,87311,1,1,1,15125,tutor,choose_1,7480,13241,51,MasterySection,7195,79.0,Proportion,22763,73,0,5,15125,34871,151614.0,,0,,11,11.0
29726021,272228,86374,53639,93610,1,0,2,191043,tutor,algebra,10207,12766,8,MasterySection,10207,12.0,Mean,56898,5260,4,4,216633,52589,,55.8,0,1.0,5,5.0
38173546,291466,96258,47388,85906,1,1,1,9190,tutor,algebra,6891,14415,37,MasterySection,6891,47.0,Conversion of Fraction Decimals Percents,69274,2770,0,3,9190,29868,,0.2,0,,5,5.0
32456884,276939,88145,34582,54081,0,1,1,5705,tutor,algebra,9862,13214,2,MasterySection,5962,,,60029,5448,0,2,5705,30677,,4,0,,53,
29438136,270939,85696,63045,120142,1,1,1,34047,tutor,algebra,9143,12872,17,MasterySection,8656,,,45671,5049,0,4,34047,63035,,-42,0,,4,4.0
22876429,265364,79022,55562,97533,0,1,1,22888,tutor,choose_1,5968,12351,61,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,42999,2770,0,0,22888,54581,177409.0,,0,,9,
28105364,270273,79012,31350,46927,0,1,1,24215,tutor,algebra,5897,12351,130,MasterySection,5897,,,42999,2770,0,3,24215,30304,,13,0,,21,
28762006,270279,78977,36536,56958,1,1,1,71688,tutor,algebra,5923,12351,137,MasterySection,5923,15.0,Range,42999,2770,0,0,71688,30370,,27,0,,5,5.0
22991289,265502,82330,32046,49038,0,0,1,6161,tutor,algebra,5921,12507,4,MasterySection,5921,,,43015,2770,0,3,6161,30244,,15.2,0,,2,
33641624,279730,78927,52031,91355,1,1,1,33492,tutor,algebra,7212,12375,6,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,33492,30000,,225,0,,75,75.0
29648865,267347,83253,40706,71347,1,0,1,7684,tutor,fill_in_1,8434,12634,23,MasterySection,6057,70.0,Percent Of,54767,5117,4,5,18705,30907,,,1,0.0,1,1.0
35157886,277514,70744,48880,87560,1,1,1,9221,tutor,algebra,6921,13241,22,MasterySection,6921,83.0,Divisibility Rules,22763,73,0,3,9221,46304,,12,0,,10,10.0
38232145,290778,96226,36839,57698,1,1,1,20032,tutor,algebra,5898,14414,215,MasterySection,5898,79.0,Proportion,69274,2770,0,0,20032,30397,,200,0,,2,2.0
34291319,279732,78524,52078,91402,1,0,2,75892,tutor,algebra,7212,12262,6,MasterySection,6272,297.0,Area Trapezoid,46174,5056,3,3,168543,30012,,5.5,0,1.0,14,14.0
36395728,285856,77899,34737,54430,1,0,1,3494,tutor,algebra,5965,14033,4,MasterySection,5965,279.0,Multiplication and Division Integers,48183,139,0,0,3510,30017,,-42,0,,2504,2504.0
38306882,290583,96225,73544,136057,1,0,5,26797,tutor,fill_in_1,9913,14412,55,MasterySection,9913,,,69274,2770,0,0,55008,73255,,(3(b^5))/(-2(a^7)),0,,140,55.0
23520770,262778,79029,38389,61703,1,1,1,42305,tutor,algebra,6022,12351,45,MasterySection,6022,81.0,Unit Rate,42999,2770,0,0,42305,30488,,22,0,,5,5.0
27944594,266589,83480,48182,86787,1,1,1,44205,tutor,algebra,8026,12309,15,MasterySection,6916,67.0,Multiplication Fractions,35135,1357,0,3,44205,29862,,35/45,0,,4,4.0
35118536,281003,78565,47516,86117,1,0,3,0,tutor,algebra,7201,12262,25,MasterySection,7201,70.0,Percent Of,46174,5056,4,4,73974,46399,,41.6,0,1.0,255,255.0
33724277,279730,78587,50398,89291,1,0,2,135573,tutor,algebra,7212,12375,6,MasterySection,6272,297.0,Area Trapezoid,46174,5056,3,3,270968,30012,,72,0,1.0,17,17.0
28850197,270280,78982,36463,56739,1,1,1,141447,tutor,algebra,5922,12351,138,MasterySection,5922,10.0,Table,42999,2770,0,0,141447,30369,,49,0,,4,4.0
29641135,271890,86345,37524,59716,0,1,1,16047,tutor,algebra,10143,12766,1,MasterySection,10143,99.0,,56898,5260,0,2,16047,30987,,-6,0,,2,
33640597,279728,78763,50874,89788,1,0,59,90279,tutor,algebra,7220,12375,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,3,3,256629,31687,,337.12,0,1.0,168,168.0
31604954,271245,79029,50096,88921,1,1,1,24879,tutor,algebra,6998,12351,167,MasterySection,6998,25.0,Complementary and Supplementary Angles,42999,2770,0,3,24879,30034,,87,0,,1,1.0
36385980,285856,77118,34712,54355,1,0,0,7332,tutor,algebra,5965,14033,4,MasterySection,5965,279.0,Multiplication and Division Integers,48183,139,0,0,7332,30017,,,2,,127,127.0
21332111,263337,80663,34299,53577,1,1,1,28840,tutor,algebra,7617,12267,6,MasterySection,5959,58.0,Addition Whole Numbers,48181,139,0,0,28840,30524,,12,0,,2,2.0
26178876,268669,84757,48652,87279,1,0,1,94541,tutor,choose_1,7480,12699,6,MasterySection,7195,79.0,Proportion,55938,5255,2,5,122336,34868,,,1,0.0,1,1.0
21317558,263334,80640,50980,89894,1,0,3,12784,tutor,algebra,7476,12267,3,MasterySection,7014,277.0,Addition and Subtraction Integers,48181,139,0,3,25640,29949,,22,0,,19,19.0
33856462,279728,78495,50924,89838,1,1,1,66227,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,66227,47492,,5,0,,255,255.0
27091618,268026,78989,41073,71753,1,1,1,5057,tutor,algebra,6066,12351,113,MasterySection,6066,35.0,Effect of Changing Dimensions of a Shape Prportionally,42999,2770,0,4,5057,31955,,48,0,,9,9.0
33666361,279732,78537,50400,89293,1,1,1,24544,tutor,algebra,7212,12262,6,MasterySection,6272,295.0,Area Parallelogram,46174,5056,0,3,24544,30011,,72,0,,44,44.0
28219999,270022,78459,48946,87626,1,1,1,25517,tutor,algebra,9344,12455,19,MasterySection,6922,311.0,Equation Solving Two or Fewer Steps,49076,5177,0,3,25517,46277,,4,0,,38,38.0
31791070,274944,79742,43702,79000,1,1,1,26504,tutor,choose_1,6402,12437,25,MasterySection,6402,53.0,Ordering Real Numbers,43007,2770,0,4,26504,42864,135287.0,,0,,2,2.0
34295168,280057,78542,50859,89773,1,0,3,1,tutor,algebra,7220,12262,16,MasterySection,6180,303.0,Volume Cylinder,46174,5056,3,3,31526,31687,,50,0,1.0,132,132.0
20722716,262840,78175,32961,51111,0,1,1,29112,tutor,algebra,6992,12315,5,MasterySection,5942,310.0,Order of Operations All,45778,5056,0,8,29112,30078,,49,0,,4,
21682799,263256,79324,48412,87025,1,1,1,17197,tutor,algebra,7357,12315,9,MasterySection,7357,61.0,Division Fractions,45778,5056,0,5,17197,29863,,27-Jun,0,,4,4.0
25355485,267392,79686,46618,84906,1,1,1,16113,tutor,algebra,7475,12237,21,MasterySection,7012,277.0,Addition and Subtraction Integers,48181,139,0,3,16113,29882,,5,0,,36,36.0
38225010,291357,96271,32167,49347,0,1,1,6009,tutor,algebra,5925,14415,145,MasterySection,5925,92.0,Pattern Finding ,69274,2770,0,3,6009,30036,,1500,0,,80,
33705681,279733,78566,50860,89774,1,1,1,97073,tutor,algebra,7220,12262,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,97073,31687,,56.52,0,,261,261.0
35127593,277514,81604,48853,87533,1,0,1,6641,tutor,algebra,6921,13241,22,MasterySection,6921,83.0,Divisibility Rules,22763,73,3,3,11282,46304,,,1,1.0,16,16.0
28218992,270681,78450,35366,55142,1,1,1,8151,tutor,algebra,9536,12455,23,MasterySection,5972,368.0,Solving for a variable,49076,5177,0,4,8151,30845,,18,0,,14,14.0
33705343,279733,78571,50861,89775,1,1,1,33469,tutor,algebra,7220,12262,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,33469,31687,,0.785,0,,244,244.0
36342765,285718,92249,50795,89709,1,1,1,3895,tutor,algebra,7012,14020,1,MasterySection,7012,277.0,Addition and Subtraction Integers,58932,4780,0,4,3895,29881,,4,0,,176,176.0
36527428,286135,92249,76005,143005,1,1,1,4670,tutor,algebra,9278,14020,107,MasterySection,9278,26.0,Angles on Parallel Lines Cut by a Transversal,58932,4780,0,3,4670,63805,,66,0,,226,226.0
35377823,220654,70363,31354,46938,1,0,1,24171,tutor,algebra,5897,11816,2,MasterySection,5897,11.0,Venn Diagram,22763,73,0,0,24233,30304,,33,0,,13,13.0
33649463,279732,78517,50381,89274,1,1,1,39959,tutor,algebra,7212,12262,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,39959,30010,,42,0,,12,12.0
34295712,280037,78549,53201,93161,1,1,1,95443,tutor,algebra,7228,12262,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,95443,52495,,4,0,,74,74.0
38283398,290922,96224,55601,97687,1,1,1,5250,tutor,algebra,5968,14414,70,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,69274,2770,0,3,5250,55509,,6-Sep,0,,10,6.0
34291319,279732,78524,52078,91402,1,0,2,75892,tutor,algebra,7212,12262,6,MasterySection,6272,297.0,Area Trapezoid,46174,5056,3,3,168543,30012,,5.5,0,1.0,42,42.0
23149437,265555,81446,44497,80730,1,0,1,14344,tutor,fill_in_1,6473,12515,40,MasterySection,6473,75.0,Square Root,45671,5049,0,0,14406,42206,,56,0,,9,9.0
34323722,280036,78571,46492,84700,1,1,1,33219,tutor,algebra,7201,12262,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,33219,46399,,35.7,0,,200,200.0
31428251,273913,85109,50068,88893,1,1,1,31670,tutor,algebra,10575,12455,39,MasterySection,6998,25.0,Complementary and Supplementary Angles,49076,5177,0,3,31670,30029,,44,0,,3,3.0
33981236,279728,78901,50926,89840,1,0,1,3203,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,3,3,9789,47492,,,1,1.0,289,289.0
30669819,272599,86558,51152,90186,1,1,1,7813,tutor,algebra,7020,12963,30,MasterySection,7020,279.0,Multiplication and Division Integers,45671,5049,0,5,7813,29926,,5,0,,1,1.0
34319642,280057,78569,52310,91644,1,1,0,1,tutor,algebra,7220,12262,16,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,1,31687,,50.24,0,,109,109.0
38285845,290777,96224,53790,93761,1,0,3,8718,tutor,algebra,7123,14414,229,MasterySection,7123,17.0,Probability of Two Distinct Events,69274,2770,3,4,52343,52606,,25/100,0,0.0,43,43.0
33192365,278364,89052,46662,84950,1,0,1,2158,tutor,algebra,6849,13286,7,MasterySection,6849,47.0,Conversion of Fraction Decimals Percents,59882,5260,2,2,12448,29946,,,1,1.0,15,15.0
38293992,290760,96219,31654,48090,1,1,1,11326,tutor,algebra,5919,14414,228,MasterySection,5919,64.0,Fraction Of,69274,2770,0,0,11326,30551,,1000/12000,0,,2,2.0
35534744,282727,79907,33141,51426,1,1,1,23626,tutor,algebra,5948,12473,1,MasterySection,5948,13.0,Median,24116,76,0,3,23626,30799,,50,0,,2,2.0
33643595,279730,78503,50398,89291,1,1,1,54171,tutor,algebra,7212,12375,6,MasterySection,6272,297.0,Area Trapezoid,46174,5056,0,3,54171,30012,,44,0,,43,43.0
34289546,279728,78501,50880,89794,1,1,1,61401,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,61401,31688,,2,0,,74,74.0
36385984,285856,77118,34712,54356,0,1,1,8486,tutor,algebra,5965,14033,4,MasterySection,5965,,,48183,139,0,3,8486,30017,,40,0,,125,
34323250,280036,78557,47163,85679,1,1,1,49534,tutor,algebra,7201,12262,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,49534,46399,,47.94,0,,83,83.0
21292608,262771,78989,34090,53335,1,1,1,11608,tutor,algebra,5956,12351,17,MasterySection,5956,51.0,Ordering Integers,42999,2770,0,3,11608,29901,,-10,0,,1,1.0
24371853,266401,78903,42675,75632,1,0,2,22232,tutor,algebra,6183,12352,104,MasterySection,6183,39.0,Area Circle,42999,2770,0,4,26792,29944,,53.86,0,,7,7.0
